track name=ClinGenClass type=bedDetail description="ClinGen Gene-Disease Classification" visibility=3 group=phenDis url="https://search.clinicalgenome.org/kb/gene-validity/$$" itemRgb=On 
browser pack ncbiRefSeqCurated
#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	rgbID	ID	Description
chr22	29083730	29137822	Familial Ovarian Cancer	1000	.	29083730	29137822	255,153,51	8523	CHEK2 Gene-Disease Classification with Familial Ovarian Cancer - Disputed
chr22	29083730	29137822	Hereditary Nonpolyposis Colon Cancer	1000	.	29083730	29137822	153,153,255	9862	CHEK2 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr22	29083730	29137822	Hereditary Breast Carcinoma	1000	.	29083730	29137822	0,0,102	8522	CHEK2 Gene-Disease Classification with Hereditary Breast Carcinoma - Definitive
chr22	29999544	30094589	Neurofibromatosis Type 2	1000	.	29999544	30094589	0,0,102	a185a859-a499-4c4a-bebe-996b16fb3cf3--2019-02-27T17:00:00	NF2 Gene-Disease Classification with Neurofibromatosis Type 2 - Definitive
chr22	32150008	32303020	Familial Focal Epilepsy With Variable Foci	1000	.	32150008	32303020	0,0,102	82a82c75-f9a5-4f51-a15c-6513c13df57c--2018-08-24T13:59:01	DEPDC5 Gene-Disease Classification with Familial Focal Epilepsy With Variable Foci - Definitive
chr22	36677322	36784063	Myh-9 Related Disease	1000	.	36677322	36784063	0,0,102	d6801442-c490-44a0-9a60-84ab5b20f7ac--2018-07-17T19:18:19	MYH9 Gene-Disease Classification with Myh-9 Related Disease - Definitive
chr22	38092994	38172563	Autosomal Recessive Nonsyndromic Deafness	1000	.	38092994	38172563	0,0,102	9543	TRIOBP Gene-Disease Classification with Autosomal Recessive Nonsyndromic Deafness - Definitive
chr22	38368318	38380539	Waardenburg Syndrome Type 4C	1000	.	38368318	38380539	0,0,102	00a5b707-a265-4af0-a7e1-f15734ea42b9--2018-06-19T16:00:00	SOX10 Gene-Disease Classification with Waardenburg Syndrome Type 4C - Definitive
chr22	50961996	50964033	Leigh Syndrome	1000	.	50961996	50964033	0,0,102	011dd1c7-94bb-4a70-8b95-cc25432a5ea2--2019-03-28T15:42:45	SCO2 Gene-Disease Classification with Leigh Syndrome - Definitive
chr22	51113069	51171640	Phelan Mcdermid Syndrome	1000	.	51113069	51171640	0,0,102	e941703a-0f30-4f4c-a997-bc3b4295f289--2018-12-12T17:00:00	SHANK3 Gene-Disease Classification with Phelan Mcdermid Syndrome - Definitive
chrX	5808082	6146706	Complex Neurodevelopmental Disorder	1000	.	5808082	6146706	0,0,102	bed32aec-b1a6-41ff-9607-b4172888c46a--2019-07-17T20:50:54	NLGN4X Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chrX	10124984	10205699	Non-Syndromic X-Linked Intellectual Disability	1000	.	10124984	10205699	0,0,102	9512	CLCN4 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Definitive
chrX	10413349	10851809	X-Linked Opitz G/Bbb Syndrome	1000	.	10413349	10851809	0,0,102	9612	MID1 Gene-Disease Classification with X-Linked Opitz G/Bbb Syndrome - Definitive
chrX	10466857	10468872	X-Linked Opitz G/Bbb Syndrome	1000	.	10466857	10468872	0,0,102	9612	MID1 Gene-Disease Classification with X-Linked Opitz G/Bbb Syndrome - Definitive
chrX	13752831	13787480	Ciliopathy	1000	.	13752831	13787480	0,0,102	15e32789-4f24-4870-94d3-b5618e67509f--2018-04-27T16:51:36	OFD1 Gene-Disease Classification with Ciliopathy - Definitive
chrX	15843928	15873137	Non-Syndromic X-Linked Intellectual Disability	1000	.	15843928	15873137	0,0,102	9509	AP1S2 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Definitive
chrX	17393542	17754113	Nance-Horan Syndrome	1000	.	17393542	17754113	0,0,102	9520	NHS Gene-Disease Classification with Nance-Horan Syndrome - Definitive
chrX	18443724	18671749	Cdkl5 Disorder	1000	.	18443724	18671749	0,0,102	a80cd86d-b085-4f35-9379-12a53ef367e2--2018-07-02T14:57:31	CDKL5 Gene-Disease Classification with Cdkl5 Disorder - Definitive
chrX	19362010	19379825	Leigh Syndrome	1000	.	19362010	19379825	0,0,102	a579324c-3586-4636-9192-c2ea29391a4e--2019-04-08T16:12:03	PDHA1 Gene-Disease Classification with Leigh Syndrome - Definitive
chrX	20168028	20284750	Coffin-Lowry Syndrome	1000	.	20168028	20284750	0,0,102	af32a931-1d55-432f-82cf-ce87f6c26580--2019-05-28T04:00:00	RPS6KA3 Gene-Disease Classification with Coffin-Lowry Syndrome - Definitive
chrX	21724089	21776278	Nonsyndromic Genetic Deafness	1000	.	21724089	21776278	0,0,102	29773bee-1f13-43f6-bda0-c5a646efccd7--2017-09-12T16:00:00	SMPX Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chrX	21958690	22012955	Syndromic X-Linked Intellectual Disability Snyder Type	1000	.	21958690	22012955	0,0,102	8f1ca85b-ad57-4c64-9abf-9ae5d915703f--2018-05-16T19:55:43	SMS Gene-Disease Classification with Syndromic X-Linked Intellectual Disability Snyder Type - Definitive
chrX	23352984	23414918	Non-Syndromic X-Linked Intellectual Disability	1000	.	23352984	23414918	0,0,102	05d36fe2-0026-4bbc-af4b-6d952490969b--2018-09-19T13:13:40	PTCHD1 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Definitive
chrX	25021812	25034065	Early Infantile Epileptic Encephalopathy	1000	.	25021812	25034065	0,0,102	3a5357ce-2161-4a7f-a8e1-a1dba4550e57--2019-06-21T12:15:28	ARX Gene-Disease Classification with Early Infantile Epileptic Encephalopathy - Definitive
chrX	28605680	29974017	Intellectual Disability, X-Linked 21	1000	.	28605680	29974017	0,0,102	9519	IL1RAPL1 Gene-Disease Classification with Intellectual Disability, X-Linked 21 - Definitive
chrX	38211735	38280703	Ornithine Carbamoyltransferase Deficiency	1000	.	38211735	38280703	0,0,102	132fafbf-bb34-447c-9f6a-65803679eeb8--2019-10-29T18:13:25	OTC Gene-Disease Classification with Ornithine Carbamoyltransferase Deficiency - Definitive
chrX	38420730	38548172	Intellectual Disability, X-Linked 58	1000	.	38420730	38548172	153,153,255	9522	TSPAN7 Gene-Disease Classification with Intellectual Disability, X-Linked 58 - Limited
chrX	41374188	41782287	X-Linked Syndromic Intellectual Disability	1000	.	41374188	41782287	0,0,102	ca0e703c-3fe1-44a1-8632-036554b2f158--2019-07-09T16:00:00	CASK Gene-Disease Classification with X-Linked Syndromic Intellectual Disability - Definitive
chrX	43808023	43832921	Norrie Disease	1000	.	43808023	43832921	0,0,102	9611	NDP Gene-Disease Classification with Norrie Disease - Definitive
chrX	47431299	47479256	Complex Neurodevelopmental Disorder	1000	.	47431299	47479256	51,51,255	ca5a3e64-5daa-4a2f-876d-4e7648c53ff8--2018-12-05T17:00:00	SYN1 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Moderate
chrX	47696300	47781655	Non-Syndromic X-Linked Intellectual Disability	1000	.	47696300	47781655	255,153,51	a3ada757-6500-46a1-a89e-42668bbdb934--2018-06-28T18:56:10	ZNF81 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Disputed
chrX	48334548	48344752	Non-Syndromic X-Linked Intellectual Disability	1000	.	48334548	48344752	51,51,255	9515	FTSJ1 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Moderate
chrX	48542185	48549817	Wiskott-Aldrich Syndrome	1000	.	48542185	48549817	0,0,102	a936b3ba-f1d0-4f14-bd56-14f64ad4de3a--2018-10-12T20:54:25	WAS Gene-Disease Classification with Wiskott-Aldrich Syndrome - Definitive
chrX	48755194	48760422	Renpenning Syndrome	1000	.	48755194	48760422	0,0,102	8128f36b-f273-49ee-bfd8-bee64b4df921--2018-11-09T17:00:00	PQBP1 Gene-Disease Classification with Renpenning Syndrome - Definitive
chrX	48932091	48937564	Complex Neurodevelopmental Disorder	1000	.	48932091	48937564	0,0,102	85a54036-4d36-414d-8d26-944b9763a039--2019-06-18T18:00:00	WDR45 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chrX	49044264	49056661	Non-Syndromic X-Linked Intellectual Disability	1000	.	49044264	49056661	153,153,255	9521	SYP Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Limited
chrX	53220502	53254604	X-Linked Syndromic Intellectual Disability	1000	.	53220502	53254604	0,0,102	36896d71-1c04-4176-8cd9-16f5b283ef9c--2018-09-28T16:00:00	KDM5C Gene-Disease Classification with X-Linked Syndromic Intellectual Disability - Definitive
chrX	53262057	53350522	Complex Neurodevelopmental Disorder	1000	.	53262057	53350522	0,0,102	0916cda1-5213-4f88-9835-34c3931526a2--2019-06-05T16:00:00	IQSEC2 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chrX	53401069	53449618	Complex Neurodevelopmental Disorder	1000	.	53401069	53449618	0,0,102	c281f5fd-d868-4425-a7b4-8e39e3b2090e--2019-06-19T16:00:00	SMC1A Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chrX	53458205	53461323	Hsd10 Disease	1000	.	53458205	53461323	0,0,102	9232b352-a845-4404-8a98-34cb6ad6ff0e--2018-10-09T16:00:00	HSD17B10 Gene-Disease Classification with Hsd10 Disease - Definitive
chrX	53559056	53713697	Non-Syndromic X-Linked Intellectual Disability	1000	.	53559056	53713697	0,0,102	9518	HUWE1 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Definitive
chrX	53963112	54071569	Syndromic X-Linked Intellectual Disability Siderius Type	1000	.	53963112	54071569	0,0,102	b9e94640-1950-4438-bcda-4859545d83d1--2018-11-07T17:00:00	PHF8 Gene-Disease Classification with Syndromic X-Linked Intellectual Disability Siderius Type - Definitive
chrX	54471886	54522599	Aarskog-Scott Syndrome, X-Linked	1000	.	54471886	54522599	0,0,102	9513	FGD1 Gene-Disease Classification with Aarskog-Scott Syndrome, X-Linked - Definitive
chrX	62854847	63005426	Complex Neurodevelopmental Disorder	1000	.	62854847	63005426	51,51,255	9305fb2c-6cdf-492d-9dd0-8b03dd4fab1c--2019-11-21T17:00:00	ARHGEF9 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Moderate
chrX	69664704	69725339	Non-Syndromic X-Linked Intellectual Disability	1000	.	69664704	69725339	0,0,102	e73a08f0-ff3a-4328-9020-89102296e405--2018-08-24T16:42:48	DLG3 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Definitive
chrX	70338405	70362304	Med12-Related Intellectual Disability Syndrome	1000	.	70338405	70362304	0,0,102	afba0573-9f47-4814-bf3a-ef41f5512dee--2018-04-27T19:38:08	MED12 Gene-Disease Classification with Med12-Related Intellectual Disability Syndrome - Definitive
chrX	70364680	70391051	Complex Neurodevelopmental Disorder	1000	.	70364680	70391051	51,51,255	b6e7e531-093b-4216-8c56-0c94e63c2811--2018-09-19T13:02:16	NLGN3 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Moderate
chrX	71549365	71792953	Cornelia De Lange Syndrome	1000	.	71549365	71792953	0,0,102	a7d29159-4c90-488e-a4e1-b006d70ae762--2018-09-11T14:25:39	HDAC8 Gene-Disease Classification with Cornelia De Lange Syndrome - Definitive
chrX	73641327	73753764	Allan-Herndon-Dudley Syndrome	1000	.	73641327	73753764	0,0,102	b9242e32-a339-4426-8ef5-39df0960d390--2018-08-09T14:02:38	SLC16A2 Gene-Disease Classification with Allan-Herndon-Dudley Syndrome - Definitive
chrX	76760355	77041719	X-Linked Intellectual Disability-Hypotonic Face Syndrome	1000	.	76760355	77041719	0,0,102	9511	ATRX Gene-Disease Classification with X-Linked Intellectual Disability-Hypotonic Face Syndrome - Definitive
chrX	77166193	77305892	Menkes Disease	1000	.	77166193	77305892	0,0,102	9510	ATP7A Gene-Disease Classification with Menkes Disease - Definitive
chrX	79924986	80065233	X-Linked Syndromic Intellectual Disability	1000	.	79924986	80065233	0,0,102	b8a924e2-e76b-4363-bf38-d95fd53d6141--2018-09-20T19:23:12	BRWD3 Gene-Disease Classification with X-Linked Syndromic Intellectual Disability - Definitive
chrX	82763268	82764775	Nonsyndromic Genetic Deafness	1000	.	82763268	82764775	0,0,102	4ab4f4a3-757d-4de3-90e7-42a229c360a0--2018-01-05T17:00:00	POU3F4 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chrX	84498996	84528368	Non-Syndromic X-Linked Intellectual Disability	1000	.	84498996	84528368	153,153,255	80a6e42d-f8ce-4bce-8bb4-579b78c94d21--2020-01-21T14:23:38	ZNF711 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Limited
chrX	99546641	99665271	Epilepsy	1000	.	99546641	99665271	0,0,102	c00aad39-c6c4-4a46-af84-613592b166a3--2018-09-04T16:00:00	PCDH19 Gene-Disease Classification with Epilepsy - Definitive
chrX	99899162	99926296	Rolandic Epilepsy-Speech Dyspraxia Syndrome	1000	.	99899162	99926296	255,153,51	e9555886-a248-4bd4-b3dc-50ff503d6e7a--2018-07-19T22:41:35	SRPX2 Gene-Disease Classification with Rolandic Epilepsy-Speech Dyspraxia Syndrome - Disputed
chrX	100600643	100603957	Deafness Dystonia Syndrome	1000	.	100600643	100603957	0,0,102	a21d3842-b39e-4f98-860a-61a9aa4e2d2b--2017-12-19T05:00:00	TIMM8A Gene-Disease Classification with Deafness Dystonia Syndrome - Definitive
chrX	100652778	100663001	Fabry Disease	1000	.	100652778	100663001	0,0,102	eb4bb6f4-89de-4586-af6b-3f218b8cb4dc--2019-01-23T17:00:00	GLA Gene-Disease Classification with Fabry Disease - Definitive
chrX	103031753	103047547	Pelizaeus-Merzbacher Disease	1000	.	103031753	103047547	0,0,102	9598	PLP1 Gene-Disease Classification with Pelizaeus-Merzbacher Disease - Definitive
chrX	106871653	106894256	Phosphoribosylpyrophosphate Synthetase Superactivity	1000	.	106871653	106894256	153,153,255	76dc3f8d-e1c9-4506-9381-d2b5ab3df300--2018-07-09T04:00:00	PRPS1 Gene-Disease Classification with Phosphoribosylpyrophosphate Synthetase Superactivity - Limited
chrX	106871653	106894256	Prps1 Deficiency Disorder	1000	.	106871653	106894256	0,0,102	9416f6e2-8de3-48b0-9a1c-9bd11a59315c--2018-07-09T04:00:00	PRPS1 Gene-Disease Classification with Prps1 Deficiency Disorder - Definitive
chrX	107398836	107681658	Deafness, X-Linked 6	1000	.	107398836	107681658	153,153,255	d026ef00-c6f3-4aa8-a61a-b354b68fe043--2018-01-16T17:00:00	COL4A6 Gene-Disease Classification with Deafness, X-Linked 6 - Limited
chrX	107683073	107940775	Alport Syndrome	1000	.	107683073	107940775	0,0,102	0407dc2e-1cab-4043-889d-4695b043d7b3--2019-03-19T16:00:00	COL4A5 Gene-Disease Classification with Alport Syndrome - Definitive
chrX	108866928	108868397	Brugada Syndrome 1	1000	.	108866928	108868397	255,153,51	10153	KCNE5 Gene-Disease Classification with Brugada Syndrome 1 - Disputed
chrX	108884563	108976621	Non-Syndromic X-Linked Intellectual Disability	1000	.	108884563	108976621	51,51,255	9507	ACSL4 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Moderate
chrX	110366304	110464173	X-Linked Syndromic Intellectual Disability	1000	.	110366304	110464173	0,0,102	c2f13863-a52d-49bd-b7f6-294edd73717a--2018-08-15T18:35:59	PAK3 Gene-Disease Classification with X-Linked Syndromic Intellectual Disability - Definitive
chrX	110924345	111003875	Undetermined Early-Onset Epileptic Encephalopathy	1000	.	110924345	111003875	0,0,102	f14dd634-ec5c-48cc-a375-e3cfd0c6e832--2018-04-26T20:22:06	ALG13 Gene-Disease Classification with Undetermined Early-Onset Epileptic Encephalopathy - Definitive
chrX	115301957	115306225	Non-Syndromic X-Linked Intellectual Disability	1000	.	115301957	115306225	255,153,51	3218	AGTR2 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Disputed
chrX	118708498	118718379	Syndromic X-Linked Intellectual Disability Nascimento Type	1000	.	118708498	118718379	0,0,102	94765cdb-fe12-4098-b28e-20cd58744271--2018-07-13T13:49:34	UBE2A Gene-Disease Classification with Syndromic X-Linked Intellectual Disability Nascimento Type - Definitive
chrX	118967988	118986991	Complex Neurodevelopmental Disorder	1000	.	118967988	118986991	0,0,102	a1caf030-ef58-4f8f-ba40-aabbf81cf6b1--2019-07-03T20:14:44	UPF3B Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chrX	119005733	119010629	Leigh Syndrome	1000	.	119005733	119010629	51,51,255	497170a6-a042-46cb-9809-3c3094fcd05e--2019-05-20T18:48:47	NDUFA1 Gene-Disease Classification with Leigh Syndrome - Moderate
chrX	119560002	119603204	Danon Disease	1000	.	119560002	119603204	0,0,102	10060	LAMP2 Gene-Disease Classification with Danon Disease - Definitive
chrX	119658445	119709684	X-Linked Intellectual Disability, Cabezas Type	1000	.	119658445	119709684	0,0,102	9595	CUL4B Gene-Disease Classification with X-Linked Intellectual Disability, Cabezas Type - Definitive
chrX	122318095	122624766	X-Linked Syndromic Intellectual Disability	1000	.	122318095	122624766	153,153,255	25f94660-0a8d-4f3a-8f6c-dde1b38a8ab7--2019-09-09T17:33:42	GRIA3 Gene-Disease Classification with X-Linked Syndromic Intellectual Disability - Limited
chrX	122318095	122624766	X-Linked Syndromic Intellectual Disability	1000	.	122318095	122624766	153,153,255	25f94660-0a8d-4f3a-8f6c-dde1b38a8ab7--2017-10-20T16:00:00	GRIA3 Gene-Disease Classification with X-Linked Syndromic Intellectual Disability - Limited
chrX	128580477	128657460	Coffin-Siris Syndrome	1000	.	128580477	128657460	51,51,255	5479	SMARCA1 Gene-Disease Classification with Coffin-Siris Syndrome - Moderate
chrX	129263337	129299861	X-Linked Hereditary Sensory And Autonomic Neuropathy With Deafness	1000	.	129263337	129299861	0,0,102	a7afc3bb-7fce-45fd-a275-87277e22b1eb--2018-07-09T16:00:00	AIFM1 Gene-Disease Classification with X-Linked Hereditary Sensory And Autonomic Neuropathy With Deafness - Definitive
chrX	132669775	133119673	Simpson-Golabi-Behmel Syndrome	1000	.	132669775	133119673	0,0,102	5b8b02d6-1d60-4b4c-bb8a-b976907087c7--2019-12-31T17:54:22	GPC3 Gene-Disease Classification with Simpson-Golabi-Behmel Syndrome - Definitive
chrX	133507341	133562822	Borjeson-Forssman-Lehmann Syndrome	1000	.	133507341	133562822	0,0,102	9555	PHF6 Gene-Disease Classification with Borjeson-Forssman-Lehmann Syndrome - Definitive
chrX	133594174	133634698	Lesch-Nyhan Syndrome	1000	.	133594174	133634698	0,0,102	9597	HPRT1 Gene-Disease Classification with Lesch-Nyhan Syndrome - Definitive
chrX	135067585	135129428	Christianson Syndrome	1000	.	135067585	135129428	0,0,102	1d97fc8d-e744-449a-939c-386895c121cd--2018-05-02T13:04:16	SLC9A6 Gene-Disease Classification with Christianson Syndrome - Definitive
chrX	135747711	135863503	Non-Syndromic X-Linked Intellectual Disability	1000	.	135747711	135863503	153,153,255	f846d8a2-27c2-4bb4-9c16-524a22ff5d3b--2018-06-28T18:46:01	ARHGEF6 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Limited
chrX	135747711	135863503	Non-Syndromic X-Linked Intellectual Disability	1000	.	135747711	135863503	153,153,255	d248ef99-6ff8-43d8-a24e-dfce6b2db1c8--2018-05-17T16:00:00	ARHGEF6 Gene-Disease Classification with Non-Syndromic X-Linked Intellectual Disability - Limited
chrX	138612894	138645617	Hemophilia B	1000	.	138612894	138645617	0,0,102	3d56d08d-48d0-4523-b433-dbd44c5b9e45--2019-05-22T19:02:26	F9 Gene-Disease Classification with Hemophilia B - Definitive
chrX	146993468	147032647	Fragile X Syndrome	1000	.	146993468	147032647	0,0,102	e491d278-7123-434c-8de3-46e16afb4037--2019-06-03T16:00:00	FMR1 Gene-Disease Classification with Fragile X Syndrome - Definitive
chrX	147582138	148082193	Fraxe Intellectual Disability	1000	.	147582138	148082193	0,0,102	9508	AFF2 Gene-Disease Classification with Fraxe Intellectual Disability - Definitive
chrX	148560294	148586884	Mucopolysaccharidosis Type 2	1000	.	148560294	148586884	0,0,102	9553	IDS Gene-Disease Classification with Mucopolysaccharidosis Type 2 - Definitive
chrX	149737046	149841616	X-Linked Centronuclear Myopathy	1000	.	149737046	149841616	0,0,102	2b60f008-871f-4c5f-aa46-099d09fb66df--2019-11-22T17:00:00	MTM1 Gene-Disease Classification with X-Linked Centronuclear Myopathy - Definitive
chrX	151999510	152037907	Ck Syndrome	1000	.	151999510	152037907	153,153,255	d94406f0-a459-47ed-aabc-80c7b6be9293--2019-12-19T22:57:27	NSDHL Gene-Disease Classification with Ck Syndrome - Limited
chrX	152760346	152775004	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	152760346	152775004	153,153,255	8260	BGN Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Limited
